chrom	start	end	GC	geneNum
1	82100000	82200000	0.36928	0
1	82200000	82300000	0.37456	1
1	82300000	82400000	0.372	1
1	82400000	82500000	0.36197	1
1	82500000	82600000	0.35873	1
1	82600000	82700000	0.35542	1
1	82700000	82800000	0.35271	1
1	82800000	82900000	0.36352	1
1	82900000	83000000	0.36811	2
1	83000000	83100000	0.37377	1
1	83100000	83200000	0.36899	1
1	83200000	83300000	0.35993	0
1	83300000	83400000	0.36282	1
1	83400000	83500000	0.37149	2
1	83500000	83600000	0.38349	1
1	83600000	83700000	0.39575	1
1	83700000	83800000	0.38799	2
1	83800000	83900000	0.37214	3
1	83900000	84000000	0.36143	2
1	84000000	84100000	0.37828	5
1	84100000	84200000	0.33845	1
1	84200000	84300000	0.38285	4
1	84300000	84400000	0.39209	4
1	84400000	84500000	0.38575	5
1	84500000	84600000	0.38009	5
1	84600000	84700000	0.39814	4
1	84700000	84800000	0.4126	1
1	84800000	84900000	0.41837	1
1	84900000	85000000	0.40441	2
1	85000000	85100000	0.3967	2
1	85100000	85200000	0.37412	4
1	85200000	85300000	0.41904	5
1	85300000	85400000	0.39381	2
1	85400000	85500000	0.39094	5
1	85500000	85600000	0.40731	6
1	85600000	85700000	0.39126	2
1	85700000	85800000	0.36933	2
1	85800000	85900000	0.36454	2
1	85900000	86000000	0.36436	1
1	86000000	86100000	0.35549	2
1	86100000	86200000	0.37586	1
1	86200000	86300000	0.38392	1
1	86300000	86400000	0.36255	3
1	86400000	86500000	0.39999	3
1	86500000	86600000	0.38708	4
1	86600000	86700000	0.37621	2
1	86700000	86800000	0.38565	3
1	86800000	86900000	0.40784	2
1	86900000	87000000	0.38139	4
1	87000000	87100000	0.35923	4
1	87100000	87200000	0.42958	3
1	87200000	87300000	0.41944	1
1	87300000	87400000	0.4051	2
1	87400000	87500000	0.39486	1
1	87500000	87600000	0.39287	0
1	87600000	87700000	0.38916	1
1	87700000	87800000	0.38313	1
1	87800000	87900000	0.36655	2
1	87900000	88000000	0.38317	1
1	88000000	88100000	0.37497	1
1	88100000	88200000	0.37161	1
1	88200000	88300000	0.37327	1
1	88300000	88400000	0.37458	2
1	88400000	88500000	0.37302	4
1	88500000	88600000	0.3773	3
1	88600000	88700000	0.38032	2
1	88700000	88800000	0.36343	1
1	88800000	88900000	0.38594	4
1	88900000	89000000	0.4005	3
1	89000000	89100000	0.38882	3
1	89100000	89200000	0.38201	7
1	89200000	89300000	0.38714	5
1	89300000	89400000	0.39879	3
1	89400000	89500000	0.39357	2
1	89500000	89600000	0.38816	4
1	89600000	89700000	0.39619	5
1	89700000	89800000	0.41468	3
1	89800000	89900000	0.40741	3
1	89900000	90000000	0.4144	6
1	90000000	90100000	0.37144	2
1	90100000	90200000	0.39505	0
1	90200000	90300000	0.39188	2
1	90300000	90400000	0.38689	1
1	90400000	90500000	0.367	1
1	90500000	90600000	0.38269	1
1	90600000	90700000	0.3658	1
1	90700000	90800000	0.42618	3
1	90800000	90900000	0.41344	5
1	90900000	91000000	0.35761	1
1	91000000	91100000	0.40401	2
1	91100000	91200000	0.42228	0
1	91200000	91300000	0.3927	2
1	91300000	91400000	0.36796	2
1	91400000	91500000	0.39075	1
1	91500000	91600000	0.41232	2
1	91600000	91700000	0.42063	3
1	91700000	91800000	0.42305	1
1	91800000	91900000	0.42705	2
1	91900000	92000000	0.41849	2
1	92000000	92100000	0.39432	6
1	92100000	92200000	0.37969	4
1	92200000	92300000	0.38562	5
1	92300000	92400000	0.38234	1
1	92400000	92500000	0.43193	3
1	92500000	92600000	0.38002	2
1	92600000	92700000	0.37758	2
1	92700000	92800000	0.39261	5
1	92800000	92900000	0.40735	5
1	92900000	93000000	0.40204	6
1	93000000	93100000	0.40607	4
1	93100000	93200000	0.37129	5
1	93200000	93300000	0.37421	3
1	93300000	93400000	0.3863	4
1	93400000	93500000	0.39736	2
1	93500000	93600000	0.4026	3
1	93600000	93700000	0.44866	2
1	93700000	93800000	0.44679	1
1	93800000	93900000	0.41955	5
1	93900000	94000000	0.41068	11
1	94000000	94100000	0.45882	1
1	94100000	94200000	0.41282	4
1	94200000	94300000	0.38685	2
1	94300000	94400000	0.4174	3
1	94400000	94500000	0.37327	4
1	94500000	94600000	0.4152	4
1	94600000	94700000	0.43072	2
1	94700000	94800000	0.41977	2
1	94800000	94900000	0.43076	3
1	94900000	95000000	0.42282	3
1	95000000	95100000	0.40875	2
1	95100000	95200000	0.39291	5
1	95200000	95300000	0.38432	5
1	95300000	95400000	0.39006	3
1	95400000	95500000	0.39216	1
1	95500000	95600000	0.37765	1
1	95600000	95700000	0.38717	1
1	95700000	95800000	0.37784	2
1	95800000	95900000	0.36447	0
1	95900000	96000000	0.35125	1
1	96000000	96100000	0.36826	1
1	96100000	96200000	0.372	0
1	96200000	96300000	0.37383	2
1	96300000	96400000	0.36253	2
1	96400000	96500000	0.38247	2
1	96500000	96600000	0.3847	2
1	96600000	96700000	0.37636	2
1	96700000	96800000	0.36549	1
1	96800000	96900000	0.3668	1
1	96900000	97000000	0.38037	0
1	97000000	97100000	0.37042	2
1	97100000	97200000	0.3652	2
1	97200000	97300000	0.35593	2
1	97300000	97400000	0.36069	3
1	97400000	97500000	0.35258	2
1	97500000	97600000	0.35068	3
1	97600000	97700000	0.34246	1
1	97700000	97800000	0.33679	3
1	97800000	97900000	0.34127	2
1	97900000	98000000	0.35164	3
1	98000000	98100000	0.35361	6
1	98100000	98200000	0.35871	0
1	98200000	98300000	0.35543	1
1	98300000	98400000	0.3765	0
1	98400000	98500000	0.3515	0
1	98500000	98600000	0.3585	0
1	98600000	98700000	0.37185	2
1	98700000	98800000	0.3617	1
1	98800000	98900000	0.372	1
1	98900000	99000000	0.37104	1
1	99000000	99100000	0.37818	3
1	99100000	99200000	0.37097	1
1	99200000	99300000	0.3639	2
1	99300000	99400000	0.36379	1
1	99400000	99500000	0.37314	2
1	99500000	99600000	0.37993	1
1	99600000	99700000	0.38095	3
1	99700000	99800000	0.38736	3
1	99800000	99900000	0.38911	2
1	99900000	100000000	0.38588	5
1	100000000	100100000	0.3794	8
1	100100000	100200000	0.37215	5
1	100200000	100300000	0.39063	7
1	100300000	100400000	0.40219	4
1	100400000	100500000	0.37893	2
1	100500000	100600000	0.38683	3
1	100600000	100700000	0.39181	3
1	100700000	100800000	0.37143	1
1	100800000	100900000	0.37997	3
1	100900000	101000000	0.36154	4
1	101000000	101100000	0.37178	2
1	101100000	101200000	0.3741	3
1	101200000	101300000	0.40489	4
1	101300000	101400000	0.40898	1
1	101400000	101500000	0.38159	0
1	101500000	101600000	0.3667	0
1	101600000	101700000	0.36353	1
1	101700000	101800000	0.35165	3
1	101800000	101900000	0.35038	4
1	101900000	102000000	0.35025	2
1	102000000	102100000	0.36512	0
1	102100000	102200000	0.3391	1
1	102200000	102300000	0.34347	1
1	102300000	102400000	0.34078	1
1	102400000	102500000	0.34664	0
1	102500000	102600000	0.34981	0
1	102600000	102700000	0.35735	0
1	102700000	102800000	0.34481	1
1	102800000	102900000	0.36138	2
1	102900000	103000000	0.33214	1
1	103000000	103100000	0.32915	1
1	103100000	103200000	0.3467	2
1	103200000	103300000	0.34983	0
1	103300000	103400000	0.34205	0
1	103400000	103500000	0.3507	2
1	103500000	103600000	0.35657	5
1	103600000	103700000	0.35668	4
1	103700000	103800000	0.35344	2
1	103800000	103900000	0.34157	0
1	103900000	104000000	0.33987	1
1	104000000	104100000	0.35319	1
1	104100000	104200000	0.35374	2
1	104200000	104300000	0.3598	1
1	104300000	104400000	0.35553	0
1	104400000	104500000	0.35539	0
1	104500000	104600000	0.35369	0
1	104600000	104700000	0.34614	0
1	104700000	104800000	0.34786	0
1	104800000	104900000	0.34186	0
1	104900000	105000000	0.3473	1
1	105000000	105100000	0.3362	1
1	105100000	105200000	0.34916	0
1	105200000	105300000	0.34056	0
1	105300000	105400000	0.33802	0
1	105400000	105500000	0.34379	1
1	105500000	105600000	0.3415	1
1	105600000	105700000	0.33923	2
1	105700000	105800000	0.33678	0
1	105800000	105900000	0.35613	2
1	105900000	106000000	0.35552	2
1	106000000	106100000	0.34049	3
1	106100000	106200000	0.35898	1
1	106200000	106300000	0.34346	0
1	106300000	106400000	0.35227	0
1	106400000	106500000	0.35572	0
1	106500000	106600000	0.35816	1
1	106600000	106700000	0.36736	0
1	106700000	106800000	0.34971	1
1	106800000	106900000	0.35919	3
1	106900000	107000000	0.36133	0
1	107000000	107100000	0.37556	1
1	107100000	107200000	0.37007	2
1	107200000	107300000	0.37266	1
1	107300000	107400000	0.37288	1
1	107400000	107500000	0.38391	1
1	107500000	107600000	0.40511	2
1	107600000	107700000	0.36344	1
1	107700000	107800000	0.37673	1
1	107800000	107900000	0.3761	2
1	107900000	108000000	0.3954	2
1	108000000	108100000	0.40209	1
1	108100000	108200000	0.40126	2
1	108200000	108300000	0.39566	6
1	108300000	108400000	0.39275	3
1	108400000	108500000	0.40494	5
1	108500000	108600000	0.39063	4
1	108600000	108700000	0.41359	4
1	108700000	108800000	0.38828	5
1	108800000	108900000	0.41158	5
1	108900000	109000000	0.40294	6
1	109000000	109100000	0.43967	6
1	109100000	109200000	0.46194	5
1	109200000	109300000	0.50659	5
1	109300000	109400000	0.42992	3
1	109400000	109500000	0.44995	4
1	109500000	109600000	0.43756	8
1	109600000	109700000	0.48293	9
1	109700000	109800000	0.48527	6
1	109800000	109900000	0.46562	4
1	109900000	110000000	0.45728	2
1	110000000	110100000	0.47783	5
1	110100000	110200000	0.49949	5
1	110200000	110300000	0.49383	6
1	110300000	110400000	0.42329	5
1	110400000	110500000	0.4813	8
1	110500000	110600000	0.47577	2
1	110600000	110700000	0.42125	5
1	110700000	110800000	0.41711	1
1	110800000	110900000	0.37904	3
1	110900000	111000000	0.37599	4
1	111000000	111100000	0.38329	2
1	111100000	111200000	0.38332	5
1	111200000	111300000	0.42675	5
1	111300000	111400000	0.40592	7
1	111400000	111500000	0.41689	11
1	111500000	111600000	0.41102	4
1	111600000	111700000	0.39407	5
1	111700000	111800000	0.44743	6
1	111800000	111900000	0.47584	2
1	111900000	112000000	0.47923	3
1	112000000	112100000	0.44302	0
1	112100000	112200000	0.4119	1
1	112200000	112300000	0.43143	1
1	112300000	112400000	0.43915	4
1	112400000	112500000	0.4032	3
1	112500000	112600000	0.40992	3
1	112600000	112700000	0.42713	6
1	112700000	112800000	0.48213	7
1	112800000	112900000	0.47193	3
1	112900000	113000000	0.41915	4
1	113000000	113100000	0.44078	3
1	113100000	113200000	0.42229	4
1	113200000	113300000	0.42418	0
1	113300000	113400000	0.38833	1
1	113400000	113500000	0.37006	2
1	113500000	113600000	0.3675	2
1	113600000	113700000	0.37799	3
1	113700000	113800000	0.38223	2
1	113800000	113900000	0.395	6
1	113900000	114000000	0.42555	6
1	114000000	114100000	0.44918	4
1	114100000	114200000	0.46847	1
1	114200000	114300000	0.42937	2
1	114300000	114400000	0.41019	2
1	114400000	114500000	0.38117	4
1	114500000	114600000	0.4164	4
1	114600000	114700000	0.3973	3
1	114700000	114800000	0.39209	4
1	114800000	114900000	0.36713	2
1	114900000	115000000	0.3518	1
1	115000000	115100000	0.41009	3
1	115100000	115200000	0.425	1
1	115200000	115300000	0.41434	3
1	115300000	115400000	0.4252	3
1	115400000	115500000	0.43387	2
1	115500000	115600000	0.4089	3
1	115600000	115700000	0.43681	3
1	115700000	115800000	0.41866	1
1	115800000	115900000	0.40268	2
1	115900000	116000000	0.39828	3
1	116000000	116100000	0.38753	2
1	116100000	116200000	0.42711	2
1	116200000	116300000	0.43142	2
1	116300000	116400000	0.41298	2
1	116400000	116500000	0.44683	8
1	116500000	116600000	0.43469	5
1	116600000	116700000	0.4578	3
1	116700000	116800000	0.43592	5
1	116800000	116900000	0.43201	0
1	116900000	117000000	0.4407	3
1	117000000	117100000	0.41573	4
1	117100000	117200000	0.41991	4
1	117200000	117300000	0.42741	3
1	117300000	117400000	0.39835	3
1	117400000	117500000	0.35028	2
1	117500000	117600000	0.42534	3
1	117600000	117700000	0.45034	4
1	117700000	117800000	0.40511	2
1	117800000	117900000	0.38769	1
1	117900000	118000000	0.3764	3
1	118000000	118100000	0.3692	1
1	118100000	118200000	0.37818	2
1	118200000	118300000	0.40213	2
1	118300000	118400000	0.37356	0
1	118400000	118500000	0.3584	0
1	118500000	118600000	0.37898	0
1	118600000	118700000	0.36216	1
1	118700000	118800000	0.36235	1
1	118800000	118900000	0.39626	1
1	118900000	119000000	0.42112	1
1	119000000	119100000	0.40308	5
1	119100000	119200000	0.39938	3
1	119200000	119300000	0.4026	3
1	119300000	119400000	0.41933	5
1	119400000	119500000	0.42229	6
1	119500000	119600000	0.42656	7
1	119600000	119700000	0.43166	3
1	119700000	119800000	0.44394	3
1	119800000	119900000	0.41126	5
1	119900000	120000000	0.40359	1
1	120000000	120100000	0.39729	2
1	120100000	120200000	0.39198	4
1	120200000	120300000	0.40652	3
1	120300000	120400000	0.40298	3
1	120400000	120500000	0.43535	3
1	120500000	120600000	0.4072	2
1	120600000	120700000	0.40496	2
1	120700000	120800000	0.39871	3
1	120800000	120900000	0.40561	4
1	120900000	121000000	0.41102	5
1	121000000	121100000	0.42968	7
1	121100000	121200000	0.42068	7
1	121200000	121300000	0.41857	1
1	121300000	121400000	0.41711	4
1	121400000	121500000	0.37153	2
1	121500000	121600000	0.37828	5
1	121600000	121700000	0.42299	0
1	121700000	121800000	0.4142266586005243	0
1	121800000	121900000	0.4223981762299253	0
1	121900000	122000000	0.4264385733867283	0
1	122000000	122100000	0.4289701937609782	0
1	122100000	122200000	0.43016064257028114	0
1	122200000	122300000	0.41581745235707124	0
1	122300000	122400000	0.41118	0
1	122400000	122500000	0.41085	0
1	122500000	122600000	0.39165165165165167	0
1	122600000	122700000	0.3917	0
1	122700000	122800000	0.39096	0
1	122800000	122900000	0.39157	0
1	122900000	123000000	0.39212	0
1	123000000	123100000	0.39204	0
1	123100000	123200000	0.39237	0
1	123200000	123300000	0.39205	0
1	123300000	123400000	0.39195	0
1	123400000	123500000	0.3918	0
1	123500000	123600000	0.39243	0
1	123600000	123700000	0.39171	0
1	123700000	123800000	0.39186	0
1	123800000	123900000	0.39228	0
1	123900000	124000000	0.3923	0
1	124000000	124100000	0.39263	0
1	124100000	124200000	0.39235	0
1	124200000	124300000	0.39261	0
1	124300000	124400000	0.39222	0
1	124400000	124500000	0.39263	0
1	124500000	124600000	0.39241	0
1	124600000	124700000	0.3922	0
1	124700000	124800000	0.39732732732732734	0
1	124800000	124900000	0.41955955955955954	0
1	124900000	125000000	0.3922506481239575	0
1	125000000	125100000	0.38739235481057455	0
1	125100000	125200000	0.3729964077790165	0
1	125200000	125300000		0
1	125300000	125400000		0
1	125400000	125500000		0
1	125500000	125600000		0
1	125600000	125700000		0
1	125700000	125800000		0
1	125800000	125900000		0
1	125900000	126000000		0
1	126000000	126100000		0
1	126100000	126200000		0
1	126200000	126300000		0
1	126300000	126400000		0
1	126400000	126500000		0
1	126500000	126600000		0
1	126600000	126700000		0
1	126700000	126800000		0
1	126800000	126900000		0
1	126900000	127000000		0
1	127000000	127100000		0
1	127100000	127200000		0
1	127200000	127300000		0
1	127300000	127400000		0
1	127400000	127500000		0
1	127500000	127600000		0
1	127600000	127700000		0
1	127700000	127800000		0
1	127800000	127900000		0
1	127900000	128000000		0
1	128000000	128100000		0
1	128100000	128200000		0
1	128200000	128300000		0
1	128300000	128400000		0
1	128400000	128500000		0
1	128500000	128600000		0
1	128600000	128700000		0
1	128700000	128800000		0
1	128800000	128900000		0
1	128900000	129000000		0
1	129000000	129100000		0
1	129100000	129200000		0
1	129200000	129300000		0
1	129300000	129400000		0
1	129400000	129500000		0
1	129500000	129600000		0
1	129600000	129700000		0
1	129700000	129800000		0
1	129800000	129900000		0
1	129900000	130000000		0
1	130000000	130100000		0
1	130100000	130200000		0
1	130200000	130300000		0
1	130300000	130400000		0
1	130400000	130500000		0
1	130500000	130600000		0
1	130600000	130700000		0
1	130700000	130800000		0
1	130800000	130900000		0
1	130900000	131000000		0
1	131000000	131100000		0
1	131100000	131200000		0
1	131200000	131300000		0
1	131300000	131400000		0
1	131400000	131500000		0
1	131500000	131600000		0
1	131600000	131700000		0
1	131700000	131800000		0
1	131800000	131900000		0
1	131900000	132000000		0
1	132000000	132100000		0
1	132100000	132200000		0
1	132200000	132300000		0
1	132300000	132400000		0
1	132400000	132500000		0
1	132500000	132600000		0
1	132600000	132700000		0
1	132700000	132800000		0
1	132800000	132900000		0
1	132900000	133000000		0
1	133000000	133100000		0
1	133100000	133200000		0
1	133200000	133300000		0
1	133300000	133400000		0
1	133400000	133500000		0
1	133500000	133600000		0
1	133600000	133700000		0
1	133700000	133800000		0
1	133800000	133900000		0
1	133900000	134000000		0
1	134000000	134100000		0
1	134100000	134200000		0
1	134200000	134300000		0
1	134300000	134400000		0
1	134400000	134500000		0
1	134500000	134600000		0
1	134600000	134700000		0
1	134700000	134800000		0
1	134800000	134900000		0
1	134900000	135000000		0
1	135000000	135100000		0
1	135100000	135200000		0
1	135200000	135300000		0
1	135300000	135400000		0
1	135400000	135500000		0
1	135500000	135600000		0
1	135600000	135700000		0
1	135700000	135800000		0
1	135800000	135900000		0
1	135900000	136000000		0
1	136000000	136100000		0
1	136100000	136200000		0
1	136200000	136300000		0
1	136300000	136400000		0
1	136400000	136500000		0
1	136500000	136600000		0
1	136600000	136700000		0
1	136700000	136800000		0
1	136800000	136900000		0
1	136900000	137000000		0
1	137000000	137100000		0
1	137100000	137200000		0
1	137200000	137300000		0
1	137300000	137400000		0
1	137400000	137500000		0
1	137500000	137600000		0
1	137600000	137700000		0
1	137700000	137800000		0
1	137800000	137900000		0
1	137900000	138000000		0
1	138000000	138100000		0
1	138100000	138200000		0
1	138200000	138300000		0
1	138300000	138400000		0
1	138400000	138500000		0
1	138500000	138600000		0
1	138600000	138700000		0
1	138700000	138800000		0
1	138800000	138900000		0
1	138900000	139000000		0
1	139000000	139100000		0
1	139100000	139200000		0
1	139200000	139300000		0
1	139300000	139400000		0
1	139400000	139500000		0
1	139500000	139600000		0
1	139600000	139700000		0
1	139700000	139800000		0
1	139800000	139900000		0
1	139900000	140000000		0
1	140000000	140100000		0
1	140100000	140200000		0
1	140200000	140300000		0
1	140300000	140400000		0
1	140400000	140500000		0
1	140500000	140600000		0
1	140600000	140700000		0
1	140700000	140800000		0
1	140800000	140900000		0
1	140900000	141000000		0
1	141000000	141100000		0
1	141100000	141200000		0
1	141200000	141300000		0
1	141300000	141400000		0
1	141400000	141500000		0
1	141500000	141600000		0
1	141600000	141700000		0
1	141700000	141800000		0
1	141800000	141900000		0
1	141900000	142000000		0
1	142000000	142100000		0
1	142100000	142200000		0
1	142200000	142300000		0
1	142300000	142400000		0
1	142400000	142500000		0
1	142500000	142600000		0
1	142600000	142700000		0
1	142700000	142800000		0
1	142800000	142900000		0
1	142900000	143000000		0
1	143000000	143100000		0
1	143100000	143200000	0.3644975021086096	0
1	143200000	143300000	0.36237	0
1	143300000	143400000	0.45097	2
1	143400000	143500000	0.42368	7
1	143500000	143600000	0.39792	3
1	143600000	143700000	0.44075	4
1	143700000	143800000	0.44382	8
1	143800000	143900000	0.4143	5
1	143900000	144000000	0.4236	7
1	144000000	144100000	0.42357	2
1	144100000	144200000	0.46017	2
1	144200000	144300000	0.43888	5
1	144300000	144400000	0.36414	2
1	144400000	144500000	0.42743	7
1	144500000	144600000	0.41813	4
1	144600000	144700000	0.37953	3
1	144700000	144800000	0.45251	5
1	144800000	144900000	0.44635	2
1	144900000	145000000	0.4163	3
1	145000000	145100000	0.42369	2
1	145100000	145200000	0.42721	4
1	145200000	145300000	0.39573	9
1	145300000	145400000	0.44043	1
1	145400000	145500000	0.45673	6
1	145500000	145600000	0.41585	3
1	145600000	145700000	0.40628	3
1	145700000	145800000	0.43081	3
1	145800000	145900000	0.45788	8
1	145900000	146000000	0.45682	12
1	146000000	146100000	0.44548	5
1	146100000	146200000	0.41502	2
1	146200000	146300000	0.41108	5
1	146300000	146400000	0.40383	4
1	146400000	146500000	0.42116	5
1	146500000	146600000	0.39877	2
1	146600000	146700000	0.394	1
1	146700000	146800000	0.43613	1
1	146800000	146900000	0.42891	2
1	146900000	147000000	0.42156	3
1	147000000	147100000	0.42043	7
1	147100000	147200000	0.39888	5
1	147200000	147300000	0.40894	6
1	147300000	147400000	0.38581	2
1	147400000	147500000	0.39415	5
1	147500000	147600000	0.42029	2
1	147600000	147700000	0.42981	6
1	147700000	147800000	0.43052	3
1	147800000	147900000	0.41943	1
1	147900000	148000000	0.40551	3
1	148000000	148100000	0.43879	6
1	148100000	148200000	0.4312	6
1	148200000	148300000	0.4222	9
1	148300000	148400000	0.44284	11
1	148400000	148500000	0.3945	7
1	148500000	148600000	0.431	3
1	148600000	148700000	0.39693	2
1	148700000	148800000	0.39608	4
1	148800000	148900000	0.40707	2
1	148900000	149000000	0.39368	2
1	149000000	149100000	0.43764	6
1	149100000	149200000	0.40954	6
1	149200000	149300000	0.40798	4
1	149300000	149400000	0.3936	4
1	149400000	149500000	0.40095	3
1	149500000	149600000	0.41489	3
1	149600000	149700000	0.41966	6
1	149700000	149800000	0.42077	7
1	149800000	149900000	0.45787	15
1	149900000	150000000	0.45303	5
1	150000000	150100000	0.39333	4
1	150100000	150200000	0.43612	3
1	150200000	150300000	0.45436	10
1	150300000	150400000	0.44049	3
1	150400000	150500000	0.43056	3
1	150500000	150600000	0.49919	11
1	150600000	150700000	0.42035	6
1	150700000	150800000	0.40859	5
1	150800000	150900000	0.41511	6
1	150900000	151000000	0.47082	8
1	151000000	151100000	0.46633	8
